ICRF Designation,IERS Des.,Inf.,RA,Dec,dRA,dDec,Corr.,Mean,First,Last,Nbs,Nbd,Nbr
ICRF,J071151.3-013757,0709-015,107.964162,-1.632610,0.00000641,0.0002023,0.1122,57049.4,55916.7,57971.2,3,279,0
ICRF,J071243.6+503322,0708+506,108.182015,50.556308,0.00000802,0.0000874,-0.0994,56635.8,53560.8,58137.6,5,408,0
ICRF,J071312.8+505343,0709+509,108.303734,50.895525,0.00001803,0.0002115,-0.0010,56185.4,50306.3,58137.6,5,278,0
ICRF,J071338.1+434917,0710+439,108.409017,43.821446,0.00000521,0.0000885,-0.0109,51831.4,48179.7,57292.0,40,912,0
ICRF,J071355.6+193500,0710+196,108.481997,19.583447,0.00000628,0.0001527,-0.1251,56375.2,53126.1,57872.7,3,278,0
ICRF,J071424.8+353439,0711+356,108.603406,35.577721,0.00000637,0.0001104,-0.2852,52544.8,45466.3,57959.7,37,699,0
ICRF,J071436.1+740810,0708+742,108.650521,74.136151,0.00003323,0.0001373,0.1423,57099.1,54088.1,58137.6,4,322,0
ICRF,J071452.0+815154,0704+819,108.716827,81.865263,0.00019280,0.0006288,-0.4702,57922.1,57875.7,58036.5,2,135,0
ICRF,J071533.3-092154,0713-092,108.889138,-9.365076,0.00001438,0.0004589,0.2100,57245.9,53134.5,57978.6,3,160,0
ICRF,J071713.1+100104,0714+101,109.304812,10.017854,0.00002658,0.0008366,-0.3257,57741.9,56875.5,58036.5,3,147,0
ICRF,J071751.8+453803,0714+457,109.466052,45.634239,0.00000310,0.0000340,-0.0993,55726.1,50306.3,58074.8,154,7183,0
ICRF,J071805.6+665153,0713+669,109.523466,66.864813,0.00002302,0.0001543,0.0988,56942.6,54943.7,57971.2,2,259,0
ICRF,J071814.1-181304,0716-181,109.558992,-18.217793,0.00000815,0.0002657,0.3393,56501.7,53552.8,57944.2,3,183,0
ICRF,J071919.4+330709,0716+332,109.830915,33.119364,0.00000636,0.0001247,-0.1053,56466.1,53126.1,57905.2,4,350,0
ICRF,J071924.3-195520,0717-198,109.851555,-19.922361,0.00002135,0.0008011,-0.3788,56764.8,52409.7,57944.2,3,113,0
ICRF,J071939.2-392848,0717-393,109.913662,-39.480193,0.00005871,0.0023219,0.0938,56766.2,55112.7,58023.3,3,47,0
ICRF,J072021.4+473744,0716+477,110.089574,47.628924,0.00000692,0.0000801,-0.0855,56055.2,50306.3,57875.7,4,371,0
ICRF,J072102.4+154042,0718+157,110.260057,15.678603,0.00000896,0.0002627,-0.1419,56782.9,53561.9,57872.7,3,246,0
ICRF,J072113.4-153041,0718-154,110.306215,-15.511392,0.00001501,0.0005957,-0.4980,56947.4,54657.8,57955.8,3,82,0
ICRF,J072123.9+040644,0718+042,110.349625,4.112281,0.00000708,0.0002034,-0.0610,54565.8,49914.7,57804.9,3,211,0
ICRF,J072146.6-352817,0719-353,110.444549,-35.471472,0.00004170,0.0015256,0.0894,57441.7,52409.7,58023.3,4,83,0
ICRF,J072153.4+712036,0716+714,110.472702,71.343434,0.00000633,0.0000304,0.0096,56484.6,44343.6,58205.8,557,92346,0
ICRF,J072201.2+372228,0718+374,110.505249,37.374620,0.00001369,0.0002133,-0.0887,55846.1,50242.8,57905.2,3,259,0
ICRF,J072227.6-303804,0720-305,110.615397,-30.634620,0.00004930,0.0017334,0.1435,56943.8,52306.7,58023.3,4,69,0
ICRF,J072417.2-071520,0721-071,111.072053,-7.255653,0.00000405,0.0001288,-0.1009,56547.6,52306.7,58101.7,7,392,0
ICRF,J072448.4+030825,0722+032,111.201704,3.140303,0.00001070,0.0003239,0.1587,56557.4,49914.7,57809.9,3,157,0
ICRF,J072516.8+142513,0722+145,111.320032,14.420485,0.00000237,0.0000357,-0.1042,55727.9,47394.1,58100.0,109,4347,0
ICRF,J072524.4-264032,0723-265,111.351722,-26.675744,0.00001000,0.0003357,0.1388,55705.1,53503.7,57804.9,4,263,0
ICRF,J072550.1-190419,0723-189,111.459023,-19.071965,0.00000503,0.0001609,-0.1907,56336.0,53126.1,57951.4,7,475,0
ICRF,J072550.6-005456,0723-008,111.461000,0.915706,0.00000228,0.0000425,-0.0010,56311.4,44773.8,58177.7,180,6278,0
ICRF,J072611.7+791131,0718+792,111.548897,79.191949,0.00001092,0.0000305,0.0234,54212.6,48223.7,58204.3,1524,58846,0
ICRF,J072614.2+215320,0723+219,111.559420,21.888921,0.00000258,0.0000391,-0.0150,56668.7,53134.5,58165.8,117,2877,0
ICRF,J072636.3+063642,0723+067,111.651517,6.611903,0.00000649,0.0001862,-0.0465,56866.7,53560.8,57809.9,3,248,0
ICRF,J072700.1-381311,0725-381,111.750544,-38.219838,0.00010262,0.0037759,-0.0294,56991.6,55413.8,58023.3,3,35,0
ICRF,J072703.1+484410,0723+488,111.762919,48.736146,0.00001037,0.0001424,0.0088,55682.1,50306.3,57875.7,3,301,0
ICRF,J072810.8+674847,0723+679,112.045398,67.813065,0.00001934,0.0000902,0.1100,56363.2,53523.9,57971.2,3,287,0
ICRF,J072820.6+215306,0725+219,112.085868,21.885108,0.00000541,0.0000944,-0.1286,52967.1,50085.5,57399.3,7,518,0
ICRF,J072829.7-223136,0726-224,112.124160,-22.526863,0.00002110,0.0006506,0.0545,57106.8,53134.5,57809.9,3,119,0
ICRF,J072849.6+570124,0724+571,112.206798,57.023437,0.00001262,0.0001217,-0.0459,54980.1,49577.0,58137.6,4,338,0
ICRF,J072905.4-363945,0727-365,112.272549,-36.662565,0.00002483,0.0009351,-0.5025,57176.8,48766.9,58137.6,5,111,0
ICRF,J072917.8-132002,0726-132,112.324240,-13.333964,0.00000875,0.0002758,0.1261,56282.7,53126.1,57951.4,3,191,0
ICRF,J072957.3-343919,0728-345,112.489021,-34.655443,0.00003203,0.0008936,-0.5505,56976.9,52306.7,58137.6,4,113,0
ICRF,J073019.1-114112,0727-115,112.579635,-11.686834,0.00000206,0.0000306,-0.0919,54374.1,45259.2,58205.8,4323,236668,0
ICRF,J073025.8-024124,0727-025,112.607823,-2.690251,0.00000567,0.0001699,0.0524,55675.3,50576.2,57978.6,3,284,0
ICRF,J073028.4-053546,0728-054,112.618485,-5.596362,0.00001144,0.0003666,-0.1269,57376.6,54112.8,57978.6,3,207,0
ICRF,J073038.2-320820,0728-320,112.659577,-32.138939,0.00001498,0.0004922,-0.0211,56748.8,52306.7,58137.6,4,174,0
ICRF,J073051.3+404950,0727+409,112.713944,40.830785,0.00001330,0.0001814,-0.1577,55200.6,50242.8,57875.7,3,188,0
ICRF,J073106.6-234147,0728-235,112.777783,-23.696631,0.00000697,0.0002228,-0.1397,56115.0,53134.5,57809.9,3,161,0
ICRF,J073131.5-222420,0729-222,112.881285,-22.405796,0.00001159,0.0003202,0.2234,56150.2,53126.1,57809.9,3,152,0
ICRF,J073133.7+245158,0728+249,112.890606,24.866277,0.00000769,0.0002055,0.2147,53205.5,50085.5,57905.2,6,348,0
ICRF,J073152.7+280432,0728+281,112.969706,28.075817,0.00005928,0.0016008,-0.2164,57819.3,57428.7,58023.3,3,78,0
ICRF,J073158.9+143336,0729+146,112.995821,14.560137,0.00000963,0.0002206,0.0063,56810.0,53561.9,57872.7,3,242,0
ICRF,J073222.7+015035,0729+019,113.094953,1.843162,0.00000714,0.0001958,0.2109,56375.1,53134.5,57809.9,3,294,0
ICRF,J073250.5-033433,0730-034,113.210681,-3.575976,0.00002260,0.0006619,-0.2583,57655.3,56875.5,58048.6,3,163,0
ICRF,J073256.2+254838,0729+259,113.234480,25.810777,0.00000279,0.0000443,0.0097,56299.6,50219.8,58148.7,96,2111,0
ICRF,J073328.6+560541,0729+562,113.369231,56.094928,0.00026614,0.0035242,-0.4276,58137.6,58137.6,58137.6,1,29,0
ICRF,J073352.5+502209,0730+504,113.468836,50.369184,0.00000649,0.0000827,0.2270,54085.1,49577.0,58144.4,8,692,0
ICRF,J073357.4+045614,0731+050,113.489416,4.937360,0.00000445,0.0001268,-0.0413,54875.7,49914.7,57498.7,5,321,0
ICRF,J073502.3+475008,0731+479,113.759632,47.835674,0.00000783,0.0000960,0.0290,55694.5,50306.3,57901.9,3,308,0
ICRF,J073545.8-173548,0733-174,113.940885,-17.596806,0.00000831,0.0001851,0.1788,52119.4,45900.1,55545.7,41,493,0
ICRF,J073558.6+013003,0733+016,113.994311,1.501011,0.00001537,0.0004371,0.1051,56250.8,49914.7,57809.9,3,195,0
ICRF,J073559.9+234102,0732+237,113.999669,23.684130,0.00006488,0.0010623,-0.1057,57374.6,50156.3,57915.1,4,70,0
ICRF,J073602.3-185309,0733-187,114.009907,-18.886090,0.00004247,0.0010189,-0.0809,57414.3,54601.7,58048.6,4,69,0
ICRF,J073613.6+295422,0733+300,114.056921,29.906162,0.00000671,0.0001493,-0.0962,56004.0,50219.8,57915.1,3,259,0
ICRF,J073633.6-043311,0734-044,114.140114,-4.553295,0.00001402,0.0005513,-0.4077,56712.5,53560.8,58015.8,3,134,0
ICRF,J073658.0+260449,0733+261,114.241974,26.080540,0.00000892,0.0001926,-0.0844,56267.0,50219.8,57915.1,3,238,0
ICRF,J073707.1-072038,0734-072,114.279721,-7.343900,0.00001476,0.0004500,0.2855,56963.7,53561.9,58015.8,3,150,0
ICRF,J073730.0+594103,0733+597,114.375362,59.684221,0.00001301,0.0001524,-0.0406,57231.6,49577.0,58144.4,6,299,0
ICRF,J073755.8-395434,0736-397,114.482668,-39.909460,0.00004195,0.0016285,-0.4240,57612.4,53134.5,58137.6,5,96,0
ICRF,J073758.9+643043,0733+646,114.495751,64.512041,0.00002830,0.0001499,0.1061,56483.2,49827.5,57971.2,3,227,0
ICRF,J073807.3+174218,0735+178,114.530807,17.705277,0.00000223,0.0000331,0.1715,49547.9,44773.8,57875.7,583,16088,0
ICRF,J073816.9-332212,0736-332,114.570620,-33.370216,0.00001389,0.0003172,-0.2366,56734.5,48766.9,58144.4,9,131,0
ICRF,J073856.4-673550,0738-674,114.735401,-67.597452,0.00002003,0.0001418,0.2577,52576.7,47626.5,57988.7,28,183,0
ICRF,J073857.1-062658,0736-063,114.738232,-6.449460,0.00000956,0.0002778,0.1477,55403.9,50576.2,58015.8,3,203,0
ICRF,J073913.1+752747,0732+755,114.804978,75.463253,0.00004642,0.0001251,-0.2697,57480.0,49827.5,58144.4,4,265,0
ICRF,J073918.0+013704,0736+017,114.825141,1.617949,0.00000210,0.0000321,-0.0884,56770.0,44773.8,58205.8,282,11020,0
ICRF,J073923.9-242054,0737-242,114.849938,-24.348593,0.00003237,0.0010398,0.6159,57349.9,56875.5,57809.9,2,130,0
ICRF,J074014.7-244436,0738-246,115.061319,-24.743523,0.00000881,0.0002958,-0.2134,56491.8,53126.1,58137.6,4,214,0
ICRF,J074033.5+285247,0737+289,115.139766,28.879791,0.00000817,0.0001974,-0.1348,56917.1,53573.0,57915.1,3,250,0
ICRF,J074053.3+671908,0735+674,115.222494,67.318954,0.00003435,0.0002077,0.3154,57090.6,49827.5,57978.6,3,208,0
ICRF,J074110.7+311200,0738+313,115.294597,31.200064,0.00000246,0.0000327,-0.0272,55875.9,45466.3,58177.7,181,10194,0
ICRF,J074125.7+270645,0738+272,115.357220,27.112609,0.00000627,0.0001333,-0.1208,56215.1,50219.8,57920.8,3,251,0
ICRF,J074155.6-264730,0739-266,115.482005,-26.791804,0.00001210,0.0004471,-0.1627,57113.0,53134.5,58137.6,4,181,0
ICRF,J074202.7+490015,0738+491,115.511454,49.004336,0.00000317,0.0000321,-0.0493,56897.9,49750.8,58204.7,183,13159,0
ICRF,J074239.7+544424,0738+548,115.665795,54.740185,0.00001005,0.0001045,0.0349,55539.4,49577.0,58144.4,4,410,0
ICRF,J074242.0-382903,0740-383,115.675020,-38.484418,0.00003874,0.0016453,-0.3272,56953.4,52306.7,58144.4,6,91,0
ICRF,J074305.1+171424,0740+173,115.771278,17.240114,0.00000602,0.0001459,-0.0148,54459.7,50085.5,57875.7,4,352,0
ICRF,J074309.8+394130,0739+398,115.791194,39.691883,0.00000846,0.0001550,-0.0189,55232.1,50242.8,57915.1,3,281,0
ICRF,J074320.4-561932,0742-562,115.835355,-56.325822,0.00006152,0.0006736,-0.4854,57078.0,56972.3,57988.7,5,128,0
ICRF,J074331.6-672625,0743-673,115.881715,-67.440430,0.00001676,0.0000872,-0.0251,55527.8,48110.9,57988.7,37,383,0
ICRF,J074332.7-443405,0741-444,115.886495,-44.568088,0.00008223,0.0053356,-0.1366,56760.8,54853.7,58023.3,3,45,0
ICRF,J074344.8-380356,0741-379,115.936753,-38.065667,0.00003109,0.0013808,0.0879,55838.8,52306.7,58144.4,5,90,0
ICRF,J074344.9+232839,0740+235,115.937384,23.477501,0.00001014,0.0002221,-0.0244,57185.8,50156.3,57920.8,3,206,0
ICRF,J074352.4-044020,0741-045,115.968361,-4.672370,0.00000842,0.0002600,0.1082,56033.8,53503.7,57776.0,3,217,0
ICRF,J074420.3-691907,0744-691,116.084973,-69.318655,0.00003987,0.0002557,0.1928,55921.9,52887.6,57982.7,6,68,0
ICRF,J074421.6-062935,0741-063,116.090235,-6.493309,0.00000947,0.0003109,0.0945,56371.2,54187.7,57776.0,3,170,0
ICRF,J074447.2+212000,0741+214,116.196986,21.333452,0.00001545,0.0003910,-0.0313,57060.1,53551.7,57920.8,4,213,0
ICRF,J074505.9+261409,0742+263,116.274677,26.236047,0.00000793,0.0001720,-0.1365,57764.9,57428.7,57920.8,2,221,0
ICRF,J074510.2-245143,0743-247,116.292765,-24.862157,0.00001916,0.0008001,-0.3850,58137.6,58137.6,58137.6,1,49,0
ICRF,J074533.0+101112,0742+103,116.387748,10.186859,0.00000224,0.0000397,-0.1813,49183.0,44773.8,56641.7,328,10264,0
ICRF,J074541.6+314256,0742+318,116.423631,31.715727,0.00000753,0.0001440,-0.0955,56251.4,50219.8,57915.1,3,225,0
ICRF,J074554.0-004417,0743-006,116.475343,0.738206,0.00000230,0.0000425,0.0674,55863.9,45997.8,58200.8,130,4289,0
ICRF,J074559.3+331334,0742+333,116.497183,33.226148,0.00001048,0.0002233,0.0169,57112.7,53560.8,57915.1,3,224,0
ICRF,J074616.6+180719,0743+182,116.569441,18.122127,0.00001078,0.0002594,-0.4872,58020.6,57674.7,58036.5,3,114,0
ICRF,J074618.2-155534,0744-158,116.575983,-15.926318,0.00001034,0.0003109,0.0858,56564.4,52306.7,57971.2,3,197,0
ICRF,J074625.8+254902,0743+259,116.607809,25.817260,0.00000227,0.0000312,-0.0650,54163.2,47407.6,58183.7,831,31596,0
ICRF,J074640.4+273459,0743+277,116.668468,27.583069,0.00000241,0.0000336,-0.1530,56848.9,50219.8,58162.7,178,6356,0
ICRF,J074714.6+763917,0740+767,116.810865,76.654798,0.00002608,0.0000839,0.0785,55512.5,49827.5,58144.4,4,403,0
ICRF,J074719.6-331046,0745-330,116.832013,-33.179714,0.00000866,0.0002724,-0.3845,56490.6,52306.7,58144.4,4,220,0
ICRF,J074741.8-291902,0745-291,116.924540,-29.317242,0.00001537,0.0005548,-0.1128,56990.6,53126.1,58137.6,4,186,0
ICRF,J074803.0-163950,0745-165,117.012849,-16.663959,0.00000539,0.0001777,-0.1220,56154.3,53552.8,57971.2,3,247,0
ICRF,J074836.1+240024,0745+241,117.150455,24.006697,0.00000245,0.0000349,-0.0793,54339.7,47620.8,58144.4,218,5467,0
ICRF,J074848.6-165027,0746-167,117.202827,-16.840944,0.00000774,0.0002639,0.0038,56172.0,52409.7,57971.2,3,225,0
ICRF,J074922.4+742041,0743+744,117.343570,74.344887,0.00002389,0.0000930,0.0853,55599.2,49827.5,58144.4,4,359,0
ICRF,J074927.3+105733,0746+110,117.364106,10.959202,0.00001139,0.0003052,0.2803,57334.4,54088.1,57875.7,3,217,0
ICRF,J074956.9+575015,0745+579,117.487300,57.837584,0.00003403,0.0003551,-0.0702,58159.9,58159.9,58159.9,1,99,0
ICRF,J075000.3+182311,0747+185,117.501375,18.386502,0.00000298,0.0000498,0.0031,55740.7,50085.5,58204.7,75,1418,0
ICRF,J075008.3+501506,0746+503,117.534762,50.251892,0.00002252,0.0002248,0.2347,56661.0,49577.0,58159.9,5,265,0
ICRF,J075016.9-375948,0748-378,117.570419,-37.996909,0.00096389,0.0289089,-0.1236,57781.7,57012.1,58159.9,4,17,0
ICRF,J075020.4+481453,0746+483,117.585151,48.248210,0.00000837,0.0000902,0.0399,56138.4,50306.3,57901.9,4,284,0
ICRF,J075032.8+102126,0747+104,117.636992,10.357436,0.00000688,0.0001803,-0.0653,57145.6,55776.7,57875.7,2,207,0
ICRF,J075039.9+191947,0747+194,117.666377,19.329816,0.00000980,0.0002575,-0.3652,57972.2,57660.7,58038.7,5,128,0
ICRF,J075043.2+790917,0742+792,117.680272,79.154723,0.00003156,0.0000830,0.0089,56843.2,49827.5,58144.4,5,336,0
ICRF,J075047.1-070604,0748-069,117.696451,-7.101119,0.00000908,0.0002760,0.2080,56676.9,53503.7,57776.0,3,202,0
ICRF,J075052.0+123104,0748+126,117.716857,12.518008,0.00000207,0.0000306,-0.0285,56445.0,44773.8,58200.8,607,58228,0
ICRF,J075057.7+824158,0740+828,117.740648,82.699453,0.00005007,0.0001262,0.1396,55906.5,50688.3,57875.7,3,302,0
ICRF,J075102.2+015215,0748+019,117.759507,1.871045,0.00001482,0.0004238,-0.1195,56973.0,53573.0,57836.8,3,194,0
ICRF,J075105.4-333135,0749-333,117.772794,-33.526665,0.00001309,0.0004013,-0.0803,57212.7,52306.7,58159.9,5,179,0
ICRF,J075110.2-004651,0748-006,117.792522,0.780847,0.00004094,0.0012065,-0.3416,57023.9,54112.8,57776.0,3,85,0
ICRF,J075145.9+684026,0746+688,117.941603,68.674120,0.00003414,0.0001605,0.3299,57092.6,53560.8,57978.6,3,233,0
ICRF,J075153.6+331319,0748+333,117.973639,33.222172,0.00000701,0.0001342,0.1092,56111.9,50219.8,57915.1,3,246,0
ICRF,J075209.6+580852,0748+582,118.040324,58.147849,0.00003082,0.0002101,0.0528,57698.1,57099.3,58159.9,3,263,0
ICRF,J075228.3-394014,0750-395,118.118147,-39.670825,0.00012763,0.0048995,-0.0720,57867.3,52306.7,58159.9,2,20,0
ICRF,J075240.9+373024,0749+376,118.170449,37.506753,0.00001084,0.0001868,-0.0824,55495.4,50242.8,57920.8,3,265,0
ICRF,J075301.3+535259,0749+540,118.255769,53.883233,0.00000343,0.0000305,0.0377,53432.2,45775.8,58205.8,1155,89564,0
ICRF,J075303.3+423130,0749+426,118.263906,42.525212,0.00000979,0.0001371,0.0196,55655.6,50242.8,57901.9,3,287,0
ICRF,J075415.2+532456,0750+535,118.563407,53.415679,0.00005011,0.0004893,-0.3292,58159.9,58159.9,58159.9,1,75,0
ICRF,J075426.4-114716,0752-116,118.610235,-11.788041,0.00000440,0.0001406,-0.0780,56046.0,53134.5,57971.2,3,252,0
ICRF,J075437.0+391047,0751+393,118.654455,39.179943,0.00004871,0.0008548,-0.5497,57885.6,57407.7,58036.5,3,120,0
ICRF,J075441.5-384237,0752-385,118.673186,-38.710291,0.00004317,0.0019667,-0.3234,57721.0,57012.1,58159.9,5,92,0
ICRF,J075445.4+714056,0749+718,118.689580,71.682427,0.00005348,0.0003157,-0.1692,58159.9,58159.9,58159.9,1,121,0
ICRF,J075445.6+482350,0751+485,118.690294,48.397430,0.00000882,0.0001019,-0.0103,55729.7,50306.3,57901.9,3,306,0
ICRF,J075521.6+631235,0750+633,118.840170,63.209921,0.00001876,0.0001605,-0.0594,57055.6,54943.7,57978.6,2,194,0
ICRF,J075523.1-423958,0753-425,118.846551,-42.666193,0.00007288,0.0043836,-0.3528,57475.8,55371.8,58023.3,4,46,0
ICRF,J075537.0+254239,0752+258,118.904303,25.710840,0.00002100,0.0005639,0.0104,57870.8,57646.8,57967.7,4,120,0
ICRF,J075650.6-154205,0754-155,119.211246,-15.701510,0.00000540,0.0001755,-0.0627,56328.9,53503.7,57978.6,3,236,0
ICRF,J075654.6+634759,0752+639,119.227543,63.799732,0.00002132,0.0001735,0.1456,55093.4,49827.5,57978.6,3,284,0
ICRF,J075659.5+515100,0753+519,119.248096,51.850066,0.00001272,0.0001430,0.1282,57067.5,49577.0,58204.3,4,318,0
ICRF,J075706.6+095634,0754+100,119.277679,9.943015,0.00000244,0.0000500,-0.0752,53886.3,45997.8,58030.7,67,2549,0
ICRF,J075714.0-735309,0758-737,119.308655,-73.885937,0.00005500,0.0001875,-0.1897,57020.8,56678.3,57988.7,22,349,0
ICRF,J075807.6+113646,0755+117,119.531908,11.612791,0.00000718,0.0002037,-0.1451,56780.7,49914.7,57901.9,3,232,0
ICRF,J075828.0+082709,0755+085,119.616850,8.452509,0.00001136,0.0003190,-0.3160,57525.6,56834.7,57836.8,2,190,0
ICRF,J075828.1+374711,0755+379,119.617117,37.786613,0.00001873,0.0002973,-0.1695,54272.3,51246.6,58011.8,5,153,0
ICRF,J080012.7-230250,0758-229,120.053295,-23.047371,0.00001027,0.0003795,-0.4812,57151.8,53523.9,58144.4,4,200,0
ICRF,J080024.2-395917,0758-398,120.101123,-39.988223,0.00005186,0.0025071,0.1264,55920.8,52306.7,58204.3,7,104,0
ICRF,J080100.4+115323,0758+120,120.252012,11.889885,0.00011093,0.0016624,-0.6607,57944.9,57869.7,58023.3,3,74,0
ICRF,J080108.2+440110,0757+441,120.284484,44.019488,0.00000871,0.0001308,-0.0075,56483.4,53573.0,57905.2,3,310,0
ICRF,J080125.9-333619,0759-334,120.358135,-33.605527,0.00002484,0.0008732,0.1525,56883.8,52306.7,58204.3,5,154,0
ICRF,J080131.9+473616,0757+477,120.383190,47.604462,0.00002842,0.0002726,-0.3947,57919.6,57723.8,58048.6,3,163,0
ICRF,J080146.4-283106,0759-283,120.443725,-28.518575,0.00001277,0.0004696,-0.3583,57006.0,53126.1,58144.4,4,190,0
ICRF,J080224.5+592134,0758+594,120.602470,59.359666,0.00002167,0.0002023,0.3647,57456.0,49577.0,58204.3,4,270,0
ICRF,J080227.6-381053,0800-380,120.615019,-38.181406,0.00006145,0.0027930,-0.2241,57520.8,56162.7,58204.3,4,80,0
ICRF,J080241.5+250910,0759+252,120.673281,25.153027,0.00000585,0.0001263,0.0114,57303.2,50219.8,58137.6,6,377,0
ICRF,J080248.0+180949,0759+183,120.700133,18.163680,0.00000249,0.0000411,-0.0544,55896.7,50085.5,58205.8,133,3647,0
ICRF,J080339.3-080521,0801-079,120.913779,-8.089275,0.00000572,0.0001887,-0.1202,56867.5,53560.8,57771.0,3,258,0
ICRF,J080352.1+640314,0759+641,120.967331,64.053992,0.00003033,0.0002289,-0.1227,56646.8,49827.5,58015.8,3,149,0
ICRF,J080356.4+042102,0801+044,120.985185,4.350761,0.00000540,0.0001679,-0.3188,56777.0,49914.7,57836.8,3,239,0
ICRF,J080407.5+101213,0801+103,121.031588,10.203677,0.00000800,0.0002416,-0.1417,57511.9,56834.7,57901.9,2,197,0
ICRF,J080433.7-171204,0802-170,121.140479,-17.201077,0.00001452,0.0004818,-0.1022,56849.0,53561.9,57978.6,3,124,0
ICRF,J080451.4-274911,0802-276,121.214380,-27.819812,0.00000557,0.0001733,-0.3302,56311.4,50688.3,58144.4,4,286,0
ICRF,J080508.5+112157,0802+115,121.285440,11.365886,0.00000725,0.0001995,-0.2183,56896.3,53573.0,57901.9,3,281,0
ICRF,J080512.8-011113,0802-010,121.303702,-1.187165,0.00000509,0.0001636,-0.1249,55431.3,50576.2,57771.0,3,313,0
ICRF,J080518.1+614423,0800+618,121.325748,61.739917,0.00000432,0.0000309,-0.0257,56533.8,52409.7,58193.8,400,38294,0
ICRF,J080538.5+210651,0802+212,121.410559,21.114331,0.00000591,0.0001311,-0.1788,55586.4,50085.5,58137.6,5,380,0
ICRF,J080608.7-045411,0803-047,121.536607,-4.903150,0.00005104,0.0014930,-0.0794,56938.0,56106.8,57771.0,3,66,0
ICRF,J080612.7-265233,0804-267,121.553011,-26.875919,0.00000594,0.0001891,-0.2470,55279.1,50632.3,58144.4,5,348,0
ICRF,J080624.9-172444,0804-172,121.604024,-17.412315,0.00001211,0.0003913,-0.3091,56838.7,53561.9,57978.6,3,184,0
ICRF,J080625.9+593106,0802+596,121.608120,59.518586,0.00007001,0.0005531,-0.5273,58075.6,57785.7,58204.3,4,158,0
ICRF,J080633.4-291134,0804-290,121.639355,-29.193028,0.00001203,0.0003672,-0.3740,56913.8,53134.5,58159.9,4,206,0
ICRF,J080633.4+450432,0803+452,121.639469,45.075631,0.00000881,0.0001188,0.0546,56017.7,50306.3,57905.2,3,284,0
ICRF,J080634.0-711215,0806-710,121.642059,-71.204373,0.00010137,0.0006496,0.4340,54336.6,52887.6,54457.4,2,13,0
ICRF,J080637.4+774607,0759+779,121.655860,77.768685,0.00004886,0.0001265,-0.1070,57859.5,57428.7,58159.9,3,323,0
ICRF,J080644.7-351941,0804-351,121.686527,-35.328181,0.00002483,0.0009656,0.2072,57267.1,52306.7,58204.3,5,130,0
ICRF,J080701.0+511738,0803+514,121.754223,51.294077,0.00001494,0.0001705,0.2559,54637.7,49577.0,58204.3,4,391,0
ICRF,J080705.3-153125,0804-153,121.772121,-15.523717,0.00001042,0.0003472,-0.4102,56269.2,54559.7,57978.6,2,162,0
ICRF,J080709.6-054113,0804-055,121.790073,-5.687199,0.00000629,0.0002115,-0.0942,55653.0,50576.2,57771.0,3,293,0
ICRF,J080735.9-120743,0805-119,121.899995,-12.128810,0.00000741,0.0002650,-0.0506,55674.6,50576.2,58015.8,3,159,0
ICRF,J080738.5+135217,0804+140,121.910437,13.871489,0.00000644,0.0001991,-0.1081,56370.9,53126.1,57905.2,3,291,0
ICRF,J080756.7+070840,0805+072,121.986508,7.144499,0.00000768,0.0002187,-0.1295,57371.2,56995.7,57836.8,3,293,0
ICRF,J080757.5+043234,0805+046,121.989744,4.542925,0.00000387,0.0000841,-0.1030,56099.9,49914.7,57870.7,47,1226,0
ICRF,J080815.5-075109,0805-077,122.064733,-7.852746,0.00000337,0.0000691,-0.1566,53423.9,47176.5,58016.7,50,925,0
ICRF,J080816.4+731511,0802+733,122.068715,73.253330,0.00002421,0.0000909,0.1807,56373.9,49827.5,58159.9,4,379,0
ICRF,J080836.7+264636,0805+269,122.153187,26.776872,0.00000706,0.0001357,-0.0533,57430.9,50219.8,58137.6,4,302,0
ICRF,J080839.6+495036,0804+499,122.165276,49.843481,0.00000314,0.0000305,-0.0657,51989.5,44343.6,58183.7,1583,94706,0
ICRF,J080856.6+405244,0805+410,122.236050,40.879136,0.00000270,0.0000312,0.0371,53308.1,48720.9,58190.7,797,28586,0
